   222    0.55457E+04    0.93430E+00    0.00000E+00    0.20152E+02    0.44880E-07    0.12122E-03    0.20431E-07
   223    0.55434E+04    0.96414E+00    0.00000E+00    0.21753E+02    0.44657E-07    0.12020E-03    0.34299E-07
   224    0.55406E+04    0.99559E+00    0.00000E+00    0.23361E+02    0.44436E-07    0.11918E-03    0.48082E-07
   225    0.55371E+04    0.10288E+01    0.00000E+00    0.24977E+02    0.44216E-07    0.11817E-03    0.61782E-07
   226    0.55331E+04    0.10637E+01    0.00000E+00    0.26600E+02    0.43998E-07    0.11717E-03    0.75400E-07
   227    0.55284E+04    0.11005E+01    0.00000E+00    0.28229E+02    0.43782E-07    0.11618E-03    0.88937E-07
   228    0.55232E+04    0.11389E+01    0.00000E+00    0.29863E+02    0.43568E-07    0.11519E-03    0.10239E-06
   229    0.55174E+04    0.11792E+01    0.00000E+00    0.31502E+02    0.43355E-07    0.11422E-03    0.11577E-06
   230    0.55109E+04    0.12213E+01    0.00000E+00    0.33145E+02    0.43144E-07    0.11325E-03    0.12907E-06
   231    0.55037E+04    0.12653E+01    0.00000E+00    0.34792E+02    0.42935E-07    0.11229E-03    0.14229E-06
   232    0.54961E+04    0.13112E+01    0.00000E+00    0.36442E+02    0.42727E-07    0.11133E-03    0.15544E-06
